annotation_id,cvat_image_id,cvat_box_index,source_image,source_image_sha256,component_class_source,component_class,component_group,damage_state_source,damage_level,box_x1,box_y1,box_x2,box_y2,box_width,box_height,box_area,occluded,annotation_source,split
HCVAT_78D208F907C32E47,28,2,commons_116331335.jpg,7c6c14592f0911d9c44bb4cbc36f33babc4a1eb11c8713913ec457e9584aa19a,door,door,structure,degraded,possible_damage,206.85,623.58,448.08,982.11,241.23,358.53,86488.19,0,manual,
HCVAT_D5E94CB01F279E5E,28,3,commons_116331335.jpg,7c6c14592f0911d9c44bb4cbc36f33babc4a1eb11c8713913ec457e9584aa19a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,972.59,147.76,1086.57,380.14,113.98,232.38,26486.67,0,manual,
HCVAT_D8DCB3145A314A27,28,4,commons_116331335.jpg,7c6c14592f0911d9c44bb4cbc36f33babc4a1eb11c8713913ec457e9584aa19a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,440.34,490.79,608.53,920.14,168.19,429.35,72212.38,0,manual,
HCVAT_87CCE1C5AE5A6B8B,30,1,commons_116486231.jpg,7855bebc8d0488f38cbe416c3502dd5a669dadd1349451becf92b9e48e9946d9,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1044.85,1228.62,1573.24,1710.39,528.39,481.77,254562.45,0,manual,
HCVAT_6880B8974AFDAA89,30,2,commons_116486231.jpg,7855bebc8d0488f38cbe416c3502dd5a669dadd1349451becf92b9e48e9946d9,windshield,windshield,structure,destroyed,severe_visible_damage,293.05,570.07,784.54,793.47,491.49,223.40,109798.87,0,manual,
HCVAT_A5DFD6C011531C19,31,1,commons_116486232.jpg,f8ce490e851229b80d5d353c77d6b62c251f017186975802bf434d4c93fc87e9,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,273.63,426.32,675.75,556.47,402.12,130.15,52335.92,0,manual,
HCVAT_0B0744E6863804E3,31,2,commons_116486232.jpg,f8ce490e851229b80d5d353c77d6b62c251f017186975802bf434d4c93fc87e9,windshield,windshield,structure,degraded,possible_damage,520.34,595.32,969.09,793.47,448.75,198.15,88919.81,0,manual,
HCVAT_FEE34BAE65F70BDA,31,3,commons_116486232.jpg,f8ce490e851229b80d5d353c77d6b62c251f017186975802bf434d4c93fc87e9,door,door,structure,intact,no_visible_damage,205.63,700.23,545.59,1108.18,339.96,407.95,138686.68,0,manual,
HCVAT_9D294D5B5A77E225,31,4,commons_116486232.jpg,f8ce490e851229b80d5d353c77d6b62c251f017186975802bf434d4c93fc87e9,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,557.25,809.01,1202.20,1174.23,644.95,365.22,235548.64,0,manual,
HCVAT_9FF3ACAF17D99E3A,31,5,commons_116486232.jpg,f8ce490e851229b80d5d353c77d6b62c251f017186975802bf434d4c93fc87e9,door,door,structure,intact,no_visible_damage,978.80,568.13,1134.21,797.36,155.41,229.23,35624.63,0,manual,
HCVAT_B2FF6905BB8183E1,32,1,commons_116486236.jpg,bacec9fa75c10a7cd25d85166e5e51127006321bfc9f24539abdb5bac6dc210c,windshield,windshield,structure,destroyed,severe_visible_damage,609.70,537.05,1342.07,937.23,732.37,400.18,293079.83,0,manual,
HCVAT_0BA368FD4C343532,32,2,commons_116486236.jpg,bacec9fa75c10a7cd25d85166e5e51127006321bfc9f24539abdb5bac6dc210c,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,800.08,937.23,1555.76,1432.60,755.68,495.37,374341.20,0,manual,
HCVAT_89514CA761A5D615,33,1,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,engine_bay,engine_bay,structure,intact,no_visible_damage,728.06,677.82,857.31,714.75,129.25,36.93,4773.20,0,manual,
HCVAT_B53515263B9AE30E,33,2,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,750.41,718.64,859.25,809.98,108.84,91.34,9941.45,0,manual,
HCVAT_31B502243999512C,33,3,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,366.57,726.41,477.35,829.42,110.78,103.01,11411.45,0,manual,
HCVAT_DA880483B5A674A2,33,4,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,door,door,structure,intact,no_visible_damage,591.04,635.07,707.66,771.11,116.62,136.04,15864.98,0,manual,
HCVAT_2FC67B2986BC4A5C,33,5,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,540.51,533.03,754.30,616.60,213.79,83.57,17866.43,0,manual,
HCVAT_3E0B466379F0D670,33,6,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,705.71,609.80,734.87,680.74,29.16,70.94,2068.61,0,manual,
HCVAT_FBCDF0F2292250F4,33,7,commons_116762940.jpg,388261ed88c17f39d627c43292d259cc4085cd62dd9ad72e904787defa590d51,door,door,structure,intact,no_visible_damage,476.38,634.09,592.02,767.23,115.64,133.14,15396.31,0,manual,
HCVAT_92B1E366C42D2EF9,34,1,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,728.96,472.13,954.10,622.95,225.14,150.82,33955.61,0,manual,
HCVAT_2F0B700C2E5A5B99,34,2,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,761.75,859.02,840.44,937.70,78.69,78.68,6191.33,0,manual,
HCVAT_265860ACEDBAA51D,34,3,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1083.06,675.41,1146.45,748.63,63.39,73.22,4641.42,0,manual,
HCVAT_2EA7125FB4A5A578,34,4,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,door,door,structure,intact,no_visible_damage,587.98,560.66,671.04,678.69,83.06,118.03,9803.57,0,manual,
HCVAT_BB2A767170DC3FC8,34,5,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,door,door,structure,degraded,possible_damage,868.85,712.57,958.47,884.15,89.62,171.58,15377.00,0,manual,
HCVAT_1B14BDA93E3A3A12,34,6,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,engine_bay,engine_bay,structure,degraded,possible_damage,562.84,669.95,854.65,917.90,291.81,247.95,72354.29,0,manual,
HCVAT_4A027C294618FD6E,34,7,commons_116942562.jpg,42e8156520ee51f7034a3c995dbf0707f35c6321a645027587453562c216a7cd,windshield,windshield,structure,destroyed,severe_visible_damage,679.78,600.00,861.20,739.89,181.42,139.89,25378.84,0,manual,
HCVAT_5B5157858C10AC63,35,1,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,door,door,structure,degraded,possible_damage,417.49,451.37,488.52,685.25,71.03,233.88,16612.50,0,manual,
HCVAT_3B6B7759F3A7BE1E,35,2,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,261.20,555.19,377.05,666.67,115.85,111.48,12914.96,0,manual,
HCVAT_B3D7DD8D7FE31788,35,3,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,door,door,structure,degraded,possible_damage,1171.58,398.91,1303.82,624.04,132.24,225.13,29771.19,0,manual,
HCVAT_9AF0D5D5F9FB4A99,35,4,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,engine_bay,engine_bay,structure,degraded,possible_damage,234.97,300.55,521.31,514.75,286.34,214.20,61334.03,0,manual,
HCVAT_8C62E5B96F866970,35,5,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,836.07,678.69,944.26,786.88,108.19,108.19,11705.08,0,manual,
HCVAT_58B6341C4506D7F5,35,6,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,weapons_station,weapon_station,mission_equipment,degraded,possible_damage,558.47,172.68,824.04,366.12,265.57,193.44,51371.86,0,manual,
HCVAT_B4C6578DB1D5B54D,35,7,commons_116942563.jpg,d9681a6a5e00746eeda682e048e000fd0450c7d9a6abe5ce9c3551029c2959c2,door,door,structure,degraded,possible_damage,1054.64,546.45,1205.46,781.42,150.82,234.97,35438.18,0,manual,
HCVAT_FFFBC2801102E04D,36,1,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,door,door,structure,intact,no_visible_damage,1123.57,466.95,1198.40,708.92,74.83,241.97,18106.62,0,manual,
HCVAT_1C76696E39F146B6,36,2,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,windshield,windshield,structure,intact,no_visible_damage,692.11,463.06,1016.68,545.66,324.57,82.60,26809.48,0,manual,
HCVAT_7EDBACED22F29AB8,36,3,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,door,door,structure,intact,no_visible_damage,1038.06,454.32,1121.63,728.35,83.57,274.03,22900.69,0,manual,
HCVAT_F1C6A887DC357726,36,4,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1198.40,683.65,1294.60,839.10,96.20,155.45,14954.29,0,manual,
HCVAT_BD2E9579AC8B9DAA,36,5,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,725.15,386.29,799.00,440.71,73.85,54.42,4018.92,0,manual,
HCVAT_CFCD08D5A564FC02,36,6,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,802.89,190.97,1115.80,436.82,312.91,245.85,76928.92,0,manual,
HCVAT_E4631E9C70241219,36,7,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,834.00,734.19,1028.34,990.70,194.34,256.51,49850.15,0,manual,
HCVAT_9AE6B798DFE49C31,36,8,commons_116943712.jpg,59ea2c9168dea7dfbf0d8eb7838e810a76e257635b3d1d3aaf95f8fb39e3414d,engine_bay,engine_bay,structure,intact,no_visible_damage,456.94,535.94,1006.96,763.34,550.02,227.40,125074.55,0,manual,
HCVAT_742D460F8F12A437,37,1,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,948.77,704.56,1050.52,874.47,101.75,169.91,17288.34,0,manual,
HCVAT_05523F89A0DF10CE,37,2,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,engine_bay,engine_bay,structure,intact,no_visible_damage,540.80,612.41,1052.44,728.56,511.64,116.15,59426.99,0,manual,
HCVAT_5B655CE63D00FB32,37,3,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,476.48,293.71,799.02,495.30,322.54,201.59,65020.84,0,manual,
HCVAT_57DDD46A045A870B,37,4,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,549.44,700.72,690.55,879.27,141.11,178.55,25195.19,0,manual,
HCVAT_65007FB9412BB80C,37,5,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,windshield,windshield,structure,intact,no_visible_damage,523.52,530.81,896.93,604.70,373.41,73.89,27591.26,0,manual,
HCVAT_9066302440965E23,37,6,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,253.78,4.78,276.82,530.82,23.04,526.04,12119.96,0,manual,
HCVAT_28EC59A73983E6E6,37,7,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,567.68,62.37,589.76,310.03,22.08,247.66,5468.33,0,manual,
HCVAT_F72F2166CA72CA79,37,8,commons_117140369.jpg,33b68e0e57c366c94b5e5a05f97b9e69b542e30f73fa8eb4e522948afe6f342d,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,245.14,717.04,344.01,880.23,98.87,163.19,16134.60,0,manual,
HCVAT_7619AAD616019A20,38,1,commons_118445741.jpg,4b9da8701676be7b8b72ae3f6233318ea3c4f6d1ec7ecb4080551cc08daf5d72,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,178.04,548.58,313.12,702.12,135.08,153.54,20740.18,0,manual,
HCVAT_3B9D5991499200A9,38,2,commons_118445741.jpg,4b9da8701676be7b8b72ae3f6233318ea3c4f6d1ec7ecb4080551cc08daf5d72,engine_bay,engine_bay,structure,degraded,possible_damage,799.00,436.82,1419.96,761.39,620.96,324.57,201544.99,0,manual,
HCVAT_E7E310CFEC45C219,38,3,commons_118445741.jpg,4b9da8701676be7b8b72ae3f6233318ea3c4f6d1ec7ecb4080551cc08daf5d72,windshield,windshield,structure,destroyed,severe_visible_damage,767.91,265.79,1034.17,438.77,266.26,172.98,46057.65,0,manual,
HCVAT_3FA8A3857E407526,38,4,commons_118445741.jpg,4b9da8701676be7b8b72ae3f6233318ea3c4f6d1ec7ecb4080551cc08daf5d72,door,door,structure,degraded,possible_damage,504.56,291.06,747.50,747.79,242.94,456.73,110957.99,0,manual,
HCVAT_F505401D7F363DC7,38,5,commons_118445741.jpg,4b9da8701676be7b8b72ae3f6233318ea3c4f6d1ec7ecb4080551cc08daf5d72,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,850.51,727.40,1144.95,1015.02,294.44,287.62,84686.83,0,manual,
HCVAT_828E4DDE82BACCA8,39,1,commons_118445750.jpg,4280a88ca755ef2998e3db38b3f3f448d78b3b8968b8840dcddf72191f56fd46,door,door,structure,degraded,possible_damage,585.21,475.70,696.97,641.87,111.76,166.17,18571.16,0,manual,
HCVAT_B62200214C26F977,39,2,commons_118445750.jpg,4280a88ca755ef2998e3db38b3f3f448d78b3b8968b8840dcddf72191f56fd46,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,310.66,712.48,430.54,821.14,119.88,108.66,13026.16,0,manual,
HCVAT_7973E9FE02133473,39,3,commons_118445750.jpg,4280a88ca755ef2998e3db38b3f3f448d78b3b8968b8840dcddf72191f56fd46,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,714.46,599.11,768.88,658.39,54.42,59.28,3226.02,0,manual,
HCVAT_75199249C13D8195,39,4,commons_118445750.jpg,4280a88ca755ef2998e3db38b3f3f448d78b3b8968b8840dcddf72191f56fd46,door,door,structure,degraded,possible_damage,28.00,448.49,119.74,741.96,91.74,293.47,26922.94,0,manual,
HCVAT_02EE99C94BE26534,40,1,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,362.51,662.27,539.37,889.67,176.86,227.40,40217.96,0,manual,
HCVAT_84A2E4212C9E6C20,40,2,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,door,door,structure,degraded,possible_damage,278.14,256.08,369.48,662.27,91.34,406.19,37101.39,0,manual,
HCVAT_69310024321FFB4E,40,3,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,196.75,525.18,246.32,632.15,49.57,106.97,5302.50,0,manual,
HCVAT_3B24B273B7EC0F5E,40,4,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,door,door,structure,degraded,possible_damage,933.11,350.34,1053.61,524.28,120.50,173.94,20959.77,0,manual,
HCVAT_16A86B5DA6C4B55F,40,5,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,engine_bay,engine_bay,structure,degraded,possible_damage,377.26,404.76,1148.84,762.37,771.58,357.61,275924.72,0,manual,
HCVAT_3CD92BFE49D40DF8,40,6,commons_118445752.jpg,163bf7ef54f838f718e16b0931c11837b95cd1def4843f884026b6048a623253,windshield,windshield,structure,destroyed,severe_visible_damage,405.44,240.53,923.39,450.43,517.95,209.90,108717.71,0,manual,
HCVAT_465B5544B6AEAD4C,41,1,commons_122203760.jpg,f03852801113b1a013e2e3e10c21d9e2ddaa3dcf7ac2b97b0f6c840e715851e2,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1299.18,570.49,1331.97,665.57,32.79,95.08,3117.67,0,manual,
HCVAT_87B484FFDF4578A0,41,2,commons_122203760.jpg,f03852801113b1a013e2e3e10c21d9e2ddaa3dcf7ac2b97b0f6c840e715851e2,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,943.44,643.44,1059.83,822.95,116.39,179.51,20893.17,0,manual,
HCVAT_39170BFE6CBC3680,41,3,commons_122203760.jpg,f03852801113b1a013e2e3e10c21d9e2ddaa3dcf7ac2b97b0f6c840e715851e2,door,door,structure,destroyed,severe_visible_damage,325.41,239.34,627.05,682.79,301.64,443.45,133762.26,0,manual,
HCVAT_1060276DE5CC295D,41,4,commons_122203760.jpg,f03852801113b1a013e2e3e10c21d9e2ddaa3dcf7ac2b97b0f6c840e715851e2,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1190.98,600.82,1253.28,716.39,62.30,115.57,7200.01,0,manual,
HCVAT_0C2E6EBBED265303,42,1,commons_122545082.jpg,f250243ba86833f53a889b2901b36e19bd9940620eb5a6e59a6b34643121e5cb,engine_bay,engine_bay,structure,intact,no_visible_damage,0.00,1132.89,1226.00,2256.10,1226.00,1123.21,1377055.46,0,manual,
HCVAT_5BF0FBC3D37798CE,42,2,commons_122545082.jpg,f250243ba86833f53a889b2901b36e19bd9940620eb5a6e59a6b34643121e5cb,windshield,windshield,structure,degraded,possible_damage,0.00,721.98,1283.30,1151.49,1283.30,429.51,551190.18,0,manual,
HCVAT_5CB62A0A3AC61064,42,3,commons_122545082.jpg,f250243ba86833f53a889b2901b36e19bd9940620eb5a6e59a6b34643121e5cb,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,178.73,99.40,1339.80,670.56,1161.07,571.16,663156.74,0,manual,
HCVAT_7C22A01B3803A242,43,1,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,engine_bay,engine_bay,structure,intact,no_visible_damage,922.02,728.49,1441.90,858.30,519.88,129.81,67485.62,0,manual,
HCVAT_9C4E7033BCE204BA,43,2,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,968.50,828.21,1135.97,1032.80,167.47,204.59,34262.69,0,manual,
HCVAT_829831EDBB357ECE,43,3,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,door,door,structure,intact,no_visible_damage,698.38,677.18,799.07,897.91,100.69,220.73,22225.30,0,manual,
HCVAT_0B60F825305BCB65,43,4,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1278.98,837.89,1443.66,996.66,164.68,158.77,26146.24,0,manual,
HCVAT_96B0A84DEB9A798A,43,5,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,windshield,windshield,structure,intact,no_visible_damage,901.69,638.46,1236.66,738.17,334.97,99.71,33399.86,0,manual,
HCVAT_6D66C71151A5868A,43,6,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,628.68,826.27,748.50,986.01,119.82,159.74,19140.05,0,manual,
HCVAT_7F72A2A5F4437D42,43,7,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,door,door,structure,intact,no_visible_damage,783.58,665.56,903.62,901.79,120.04,236.23,28357.05,0,manual,
HCVAT_7E9C49220605B1D9,43,8,commons_122545378.jpg,52d953cf192421edcf70250fd4ceba486a678da99ef2fb9a254fb26d916a7d4a,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,803.91,505.82,1171.40,629.10,367.49,123.28,45304.17,0,manual,
HCVAT_FB3C9B9E5B925C49,44,1,commons_122578921.jpg,03bcbac06d1038941c6c74689ea9a57956e162a2fa11039332fd34b145d2ac74,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,468.60,637.01,700.85,1056.40,232.25,419.39,97403.33,0,manual,
HCVAT_2603AA1260495D26,44,2,commons_122578921.jpg,03bcbac06d1038941c6c74689ea9a57956e162a2fa11039332fd34b145d2ac74,windshield,windshield,structure,intact,no_visible_damage,469.50,258.20,1065.70,396.30,596.20,138.10,82335.22,0,manual,
HCVAT_6D6BE19127D5EB49,44,3,commons_122578921.jpg,03bcbac06d1038941c6c74689ea9a57956e162a2fa11039332fd34b145d2ac74,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,321.70,544.80,433.80,792.49,112.10,247.69,27766.05,0,manual,
HCVAT_7DF9430C6675BEC8,44,4,commons_122578921.jpg,03bcbac06d1038941c6c74689ea9a57956e162a2fa11039332fd34b145d2ac74,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1072.90,667.04,1317.92,950.89,245.02,283.85,69548.93,0,manual,
HCVAT_FC4112232B372EF5,44,5,commons_122578921.jpg,03bcbac06d1038941c6c74689ea9a57956e162a2fa11039332fd34b145d2ac74,engine_bay,engine_bay,structure,intact,no_visible_damage,441.10,390.18,1307.00,797.60,865.90,407.42,352784.98,0,manual,
HCVAT_745EFFD38A41A78F,45,1,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,1222.87,565.11,1309.63,636.29,86.76,71.18,6175.58,0,manual,
HCVAT_81C32909EFA03976,45,2,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,595.90,155.54,963.10,502.90,367.20,347.36,127550.59,0,manual,
HCVAT_81B0829672BEA465,45,3,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1225.00,912.29,1480.92,1067.00,255.92,154.71,39593.38,0,manual,
HCVAT_1A3538B4A0127A2D,45,4,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,door,door,structure,intact,no_visible_damage,625.70,516.30,803.00,874.95,177.30,358.65,63588.64,0,manual,
HCVAT_B559A6DBD9ED6435,45,5,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,engine_bay,engine_bay,structure,intact,no_visible_damage,858.17,612.16,1545.05,911.37,686.88,299.21,205521.36,0,manual,
HCVAT_677075FD3F43A000,45,6,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,804.83,807.30,1078.02,1067.00,273.19,259.70,70947.44,0,manual,
HCVAT_E74681609FFD03BC,45,7,commons_122970473.jpg,bf6e40539f010f03b7a68bc25533586493206b0ac795dec11a8e59d38400202b,windshield,windshield,structure,intact,no_visible_damage,803.90,508.73,1163.42,615.00,359.52,106.27,38206.19,0,manual,
HCVAT_6EE7829329902398,46,1,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,windshield,windshield,structure,destroyed,severe_visible_damage,609.20,301.50,1128.70,423.53,519.50,122.03,63394.58,0,manual,
HCVAT_C152408F6D5BAA47,46,2,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1125.30,789.09,1352.30,947.00,227.00,157.91,35845.57,0,manual,
HCVAT_800031A5ED48103C,46,3,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,wheel_tire,wheel_tire,mobility,degraded,possible_damage,597.20,666.80,794.42,996.80,197.22,330.00,65082.60,0,manual,
HCVAT_0A5690911DBEB69D,46,4,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,door,door,structure,degraded,possible_damage,1132.20,318.20,1321.30,492.10,189.10,173.90,32884.49,0,manual,
HCVAT_A25A873D978E6D3B,46,5,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,605.79,437.84,1411.00,808.50,805.21,370.66,298459.14,0,manual,
HCVAT_3A6154BA9BD5F30E,46,6,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,door,door,structure,destroyed,severe_visible_damage,504.84,312.23,596.41,668.81,91.57,356.58,32652.03,0,manual,
HCVAT_50E80315344FA130,46,7,commons_123011357.jpg,0aa7d898b28159d460fbeff694bbe59c395eeda3395c713baf735a92bba087f6,door,door,structure,destroyed,severe_visible_damage,438.05,341.32,511.31,673.11,73.26,331.79,24306.94,0,manual,
HCVAT_8D029D3B261D4C2C,47,1,commons_123058182.jpg,b84b4787838a3d7991bdb0ecd53d6b90487c10542feb69884cc31c713812d812,wheel_tire,wheel_tire,mobility,degraded,possible_damage,463.70,1215.20,780.30,1672.20,316.60,457.00,144686.20,0,manual,
HCVAT_DB8CAEA5A33DFA07,47,2,commons_123058182.jpg,b84b4787838a3d7991bdb0ecd53d6b90487c10542feb69884cc31c713812d812,door,door,structure,destroyed,severe_visible_damage,337.36,783.02,454.05,1188.73,116.69,405.71,47342.30,0,manual,
HCVAT_3CD196C47EF7E69B,47,3,commons_123058182.jpg,b84b4787838a3d7991bdb0ecd53d6b90487c10542feb69884cc31c713812d812,windshield,windshield,structure,destroyed,severe_visible_damage,476.20,769.30,1099.74,920.62,623.54,151.32,94354.07,0,manual,
