annotation_id,cvat_image_id,cvat_box_index,source_image,source_image_sha256,component_class_source,component_class,component_group,damage_state_source,damage_level,box_x1,box_y1,box_x2,box_y2,box_width,box_height,box_area,occluded,annotation_source,split
SCVAT_1A2192F2D1968F52,17,4,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,engine_bay,engine_bay,structure,intact,no_visible_damage,478.41,498.37,745.73,668.85,267.32,170.48,45572.71,0,manual,
SCVAT_B146E4931EA072FA,17,5,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,662.76,347.72,852.49,468.92,189.73,121.20,22995.28,0,manual,
SCVAT_EFDB6FE414FD51E8,17,6,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,581.77,430.98,608.39,514.52,26.62,83.54,2223.83,0,manual,
SCVAT_F070C5F1A1C90C44,17,7,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,614.10,636.00,718.27,750.69,104.17,114.69,11947.26,0,manual,
SCVAT_684C2B98379CC3BF,17,8,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,903.18,522.16,989.55,628.07,86.37,105.91,9147.45,0,manual,
SCVAT_5F528FA9C3296A47,17,9,18_urban_door_possible.png,88520506976900de46a50236220ef6e846168b2c790aa39a2d904a03488c21d3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,483.79,604.28,540.14,666.58,56.35,62.30,3510.61,0,manual,
SCVAT_7353E762DD39581A,18,1,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,508.89,717.42,671.29,879.32,162.40,161.90,26292.56,0,manual,
SCVAT_9A0A42B2267D25EA,18,2,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,909.36,608.14,1016.71,734.43,107.35,126.29,13557.23,0,manual,
SCVAT_3D20BF6462AA828F,18,3,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,door,door,structure,intact,no_visible_damage,746.56,535.64,870.87,737.27,124.31,201.63,25064.63,0,manual,
SCVAT_4ECCFF69B2C13893,18,4,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,door,door,structure,intact,no_visible_damage,865.77,510.44,964.89,694.51,99.12,184.07,18245.02,0,manual,
SCVAT_2242C2E80853CCB2,18,5,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,windshield,windshield,structure,intact,no_visible_damage,537.28,462.01,745.14,612.10,207.86,150.09,31197.71,0,manual,
SCVAT_5F553FDA0E03001B,18,6,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,engine_bay,engine_bay,structure,intact,no_visible_damage,332.26,528.56,723.33,749.44,391.07,220.88,86379.54,0,manual,
SCVAT_860E4E5D137882CE,18,7,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,506.70,441.91,542.66,538.47,35.96,96.56,3472.30,0,manual,
SCVAT_92F0DF6022A55B29,18,8,19_farm_wheel_severe.png,893f24c92e63bc30731f0b16c2d955ad3812e6647e1e174b3faa6c58e53a16ff,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,612.61,352.71,881.63,500.81,269.02,148.10,39841.86,0,manual,
SCVAT_3EE21106795FF649,19,1,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,556.67,255.36,757.13,422.01,200.46,166.65,33406.66,0,manual,
SCVAT_A85116EA2CA46A02,19,2,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,429.41,463.36,511.63,570.45,82.22,107.09,8804.94,0,manual,
SCVAT_8FB71C331121A3D5,19,3,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,700.93,631.86,810.55,752.64,109.62,120.78,13239.90,0,manual,
SCVAT_2271C98DA16B23D0,19,4,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,wheel_tire,wheel_tire,mobility,unknown,unobservable,927.42,586.37,976.50,669.08,49.08,82.71,4059.41,0,manual,
SCVAT_D331136F036F05A3,19,5,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,675.99,506.40,986.10,683.09,310.11,176.69,54793.34,0,manual,
SCVAT_747B1362FB393FFA,19,6,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,windshield,windshield,structure,intact,no_visible_damage,663.81,403.31,847.06,536.41,183.25,133.10,24390.57,0,manual,
SCVAT_AA2717BDDCF5EAE8,19,7,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,674.60,463.91,706.88,564.16,32.28,100.25,3236.07,0,manual,
SCVAT_92F4EDFF2226F069,19,8,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,door,door,structure,intact,no_visible_damage,564.16,450.60,652.51,630.71,88.35,180.11,15912.72,0,manual,
SCVAT_6DFFF6C05A2DBB78,19,9,20_river_engine_unobservable.png,bfe31b935d8c4d95b72b4d24e730250ef6eac7ded2e941552c3148a0f73c0c60,door,door,structure,intact,no_visible_damage,487.67,410.93,566.42,576.90,78.75,165.97,13070.14,0,manual,
SCVAT_19DCEE520907BD62,20,1,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,518.61,759.23,645.25,886.68,126.64,127.45,16140.27,0,manual,
SCVAT_B0DC48F8C687EFC4,20,2,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,904.61,634.50,1011.22,753.76,106.61,119.26,12714.31,0,manual,
SCVAT_289CFACCD336FA21,20,3,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,windshield,windshield,structure,intact,no_visible_damage,549.66,530.72,690.76,670.92,141.10,140.20,19782.22,0,manual,
SCVAT_1C74B7E9B6AFB5A7,20,4,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,engine_bay,engine_bay,structure,intact,no_visible_damage,385.79,579.88,689.85,792.91,304.06,213.03,64773.90,0,manual,
SCVAT_3E8E2EE389323EC5,20,5,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,door,door,structure,intact,no_visible_damage,706.24,597.18,808.20,771.06,101.96,173.88,17728.80,0,manual,
SCVAT_D3A516C274713B14,20,6,21_coastal_comms_possible.png,07bf86e341de56083f69c975700779eca1677de1b6c1fd711f3115b9e7b30162,door,door,structure,intact,no_visible_damage,812.76,564.40,922.00,733.73,109.24,169.33,18497.61,0,manual,
SCVAT_E40AF3EB4F24A14C,21,1,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,door,door,structure,intact,no_visible_damage,872.21,465.26,953.68,634.22,81.47,168.96,13765.17,0,manual,
SCVAT_8FB1CAD0798A6DA1,21,2,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,door,door,structure,intact,no_visible_damage,952.82,420.58,1024.00,572.47,71.18,151.89,10811.53,0,manual,
SCVAT_94A6142790661F8D,21,3,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,windshield,windshield,structure,degraded,possible_damage,617.49,383.79,870.49,545.88,253.00,162.09,41008.77,0,manual,
SCVAT_2453EA751261A663,21,4,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,engine_bay,engine_bay,structure,intact,no_visible_damage,460.55,449.83,855.91,702.82,395.36,252.99,100022.13,0,manual,
SCVAT_2BB543E74ACD4F9C,21,5,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,684.39,231.99,988.84,417.24,304.45,185.25,56399.36,0,manual,
SCVAT_6173697C843836EF,21,6,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,wheel_tire,wheel_tire,mobility,unknown,unobservable,684.30,649.65,809.60,789.44,125.30,139.79,17515.69,0,manual,
SCVAT_61E273165542F209,21,7,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,wheel_tire,wheel_tire,mobility,unknown,unobservable,979.32,488.42,1036.87,577.61,57.55,89.19,5132.88,0,manual,
SCVAT_9F0145E26D4F245C,21,8,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,wheel_tire,wheel_tire,mobility,unknown,unobservable,450.26,565.61,504.29,664.23,54.03,98.62,5328.44,0,manual,
SCVAT_C0325403652BD877,21,9,22_grass_weapon_severe.png,628d27c6453460491f6a485d0fbd9a8e8426dd4110754466268feda1f621d33b,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,596.05,355.49,633.79,459.26,37.74,103.77,3916.28,0,manual,
SCVAT_C6B43BB51AD4A8BC,22,1,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,641.01,395.88,668.30,475.43,27.29,79.55,2170.92,0,manual,
SCVAT_6559FAA5F776B55F,22,2,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,engine_bay,engine_bay,structure,degraded,possible_damage,501.79,462.02,864.40,681.25,362.61,219.23,79494.99,0,manual,
SCVAT_79283D0989DEA0A8,22,3,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,windshield,windshield,structure,intact,no_visible_damage,658.70,412.03,866.76,546.60,208.06,134.57,27998.63,0,manual,
SCVAT_B6FD853F2442315E,22,4,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,709.24,295.04,975.34,431.14,266.10,136.10,36216.21,0,manual,
SCVAT_A22551F2166EF663,22,5,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,wheel_tire,wheel_tire,mobility,degraded,possible_damage,705.34,633.01,830.82,771.41,125.48,138.40,17366.43,0,manual,
SCVAT_554B11BE9D9F8BDE,22,6,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,wheel_tire,wheel_tire,mobility,unknown,unobservable,499.73,569.54,578.49,663.59,78.76,94.05,7407.38,0,manual,
SCVAT_E5A868E231AD73FF,22,7,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,992.08,487.73,1068.62,597.07,76.54,109.34,8368.88,0,manual,
SCVAT_77B4208AA58A1A3D,22,8,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,door,door,structure,intact,no_visible_damage,875.93,470.14,962.34,635.30,86.41,165.16,14271.48,0,manual,
SCVAT_9BD9F818FE85436A,22,9,23_mountain_wheel_possible.png,67c4878885ae54a5450efd9661a45fb204e144bb3e1a38de7c4ee564816a10b6,door,door,structure,intact,no_visible_damage,951.63,433.44,1034.98,589.42,83.35,155.98,13000.93,0,manual,
SCVAT_35E7DD09F2CECDD5,23,1,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,door,door,structure,intact,no_visible_damage,732.98,576.47,847.32,754.06,114.34,177.59,20305.64,0,manual,
SCVAT_389E500494840758,23,2,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,door,door,structure,destroyed,severe_visible_damage,843.26,547.27,942.20,706.22,98.94,158.95,15726.51,0,manual,
SCVAT_8C900EEA46D363BB,23,3,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,windshield,windshield,structure,intact,no_visible_damage,562.68,445.91,725.68,647.83,163.00,201.92,32912.96,0,manual,
SCVAT_7EB143A25E6E6FE8,23,4,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,530.24,739.46,663.24,875.70,133.00,136.24,18119.92,0,manual,
SCVAT_A021D607658799C1,23,5,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,911.38,613.77,1028.16,732.98,116.78,119.21,13921.34,0,manual,
SCVAT_4A20DB2076E1F8E3,23,6,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,engine_bay,engine_bay,structure,degraded,possible_damage,385.09,502.67,711.89,787.31,326.80,284.64,93020.35,0,manual,
SCVAT_74597CD9BADDD576,23,7,24_urban_wreck_mixed.png,e0c7f19fd8053f28c300f1a61015261d5b3e6f4d53af8a0e99d3fda2f173ea37,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,674.59,297.51,908.14,507.54,233.55,210.03,49052.51,0,manual,
SCVAT_64B0680E890489C6,24,1,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,711.99,317.09,938.98,515.15,226.99,198.06,44957.64,0,manual,
SCVAT_3C560AE9777BB6C1,24,2,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,wheel_tire,wheel_tire,mobility,degraded,possible_damage,954.38,555.41,1050.19,663.13,95.81,107.72,10320.65,0,manual,
SCVAT_E7540BDE8C7CC5E4,24,3,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,wheel_tire,wheel_tire,mobility,degraded,possible_damage,598.91,716.39,722.25,841.46,123.34,125.07,15426.13,0,manual,
SCVAT_2624790D0808A3AD,24,4,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,windshield,windshield,structure,degraded,possible_damage,588.80,464.45,766.54,618.24,177.74,153.79,27334.63,0,manual,
SCVAT_CFBA8303FF23074B,24,5,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,engine_bay,engine_bay,structure,degraded,possible_damage,435.60,526.68,768.33,779.82,332.73,253.14,84227.27,0,manual,
SCVAT_55911320F5E1FF08,24,6,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,560.08,444.10,592.39,539.25,32.31,95.15,3074.30,0,manual,
SCVAT_2519D19F8D820CB2,24,7,25_comms_severe_muddy.png,4145c6f4cba08170959db20e07b3c34c9b76f967071044685812ea0c03586408,door,door,structure,degraded,possible_damage,872.46,509.33,972.40,651.16,99.94,141.83,14174.49,0,manual,
SCVAT_D24F88A0140BA004,25,1,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,door,door,structure,intact,no_visible_damage,591.86,466.17,653.65,587.32,61.79,121.15,7485.86,0,manual,
SCVAT_FBE856BD4D787A96,25,2,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,door,door,structure,intact,no_visible_damage,649.41,492.76,706.95,617.61,57.54,124.85,7183.87,0,manual,
SCVAT_7FFCF4661263F1B7,25,3,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,windshield,windshield,structure,intact,no_visible_damage,734.21,480.71,845.67,547.95,111.46,67.24,7494.57,0,manual,
SCVAT_569F2AC09856F56A,25,4,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,engine_bay,engine_bay,structure,intact,no_visible_damage,721.49,527.96,927.45,650.32,205.96,122.36,25201.27,0,manual,
SCVAT_C4EC0CC3CA9E4223,25,5,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,537.34,518.26,603.40,604.28,66.06,86.02,5682.48,0,manual,
SCVAT_425B6720777CBEAF,25,6,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,731.79,622.39,803.27,713.92,71.48,91.53,6542.56,0,manual,
SCVAT_3440062C9E8C1DCD,25,7,26_comms_possible_highway.png,ce63561a70351f746e51e70c2a51074febd07c6ad555776cd40d7be6da59827c,wheel_tire,wheel_tire,mobility,unknown,unobservable,872.93,622.45,923.21,674.55,50.28,52.10,2619.59,0,manual,
SCVAT_19BD652293998543,26,1,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,562.10,673.52,680.78,800.99,118.68,127.47,15128.14,0,manual,
SCVAT_04B009F6993CFB01,26,2,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,wheel_tire,wheel_tire,mobility,degraded,possible_damage,955.50,614.18,1074.18,720.77,118.68,106.59,12650.10,0,manual,
SCVAT_00BE7702BB1237E1,26,3,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,windshield,windshield,structure,destroyed,severe_visible_damage,624.70,428.50,755.50,597.70,130.80,169.20,22131.36,0,manual,
SCVAT_5ACBAF34EE7C38E6,26,4,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,engine_bay,engine_bay,structure,degraded,possible_damage,454.40,485.61,735.72,700.99,281.32,215.38,60590.70,0,manual,
SCVAT_4172ED33651FEC99,26,5,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,766.49,219.68,930.22,515.28,163.73,295.60,48398.59,0,manual,
SCVAT_B86384A3E1AB2B0D,26,6,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,door,door,structure,intact,no_visible_damage,744.51,561.44,848.91,740.55,104.40,179.11,18699.08,0,manual,
SCVAT_F00F7B6DA585E58C,26,7,27_comms_severe_snow.png,9bbff446df2c80af6c814a2d993830a9c3695a2c0f5e47fca10a5d89145cafde,door,door,structure,intact,no_visible_damage,866.49,530.67,995.06,692.20,128.57,161.53,20767.91,0,manual,
SCVAT_C2125A6906697A96,27,1,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,door,door,structure,intact,no_visible_damage,595.06,503.20,674.18,687.81,79.12,184.61,14606.34,0,manual,
SCVAT_20B99AA5B913D429,27,2,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,door,door,structure,intact,no_visible_damage,510.45,464.73,599.46,635.06,89.01,170.33,15161.07,0,manual,
SCVAT_D3A21BDA08310C1C,27,3,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,windshield,windshield,structure,intact,no_visible_damage,708.25,486.71,890.66,593.30,182.41,106.59,19443.08,0,manual,
SCVAT_C0713B27BFBE0AAA,27,4,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,436.82,526.27,523.63,646.05,86.81,119.78,10398.10,0,manual,
SCVAT_B2E53C1504B75ED6,27,5,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,711.54,679.02,814.84,802.09,103.30,123.07,12713.13,0,manual,
SCVAT_6F14A103CEDA64CC,27,6,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,wheel_tire,wheel_tire,mobility,unknown,unobservable,919.23,651.54,991.76,746.05,72.53,94.51,6854.81,0,manual,
SCVAT_1861ED513B2E21C8,27,7,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,engine_bay,engine_bay,structure,intact,no_visible_damage,696.16,547.15,992.86,716.38,296.70,169.23,50210.54,0,manual,
SCVAT_6CF496BA8B4B1A31,27,8,28_comms_intact_training.png,80279668f108cf1249ac308c096d7275407c4a9e584b0f5fefcddcfb751eee79,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,686.87,537.35,711.33,624.60,24.46,87.25,2134.14,0,manual,
SCVAT_CD5187E3127D69FC,28,1,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,739.19,536.86,767.91,636.20,28.72,99.34,2853.04,0,manual,
SCVAT_7841C81E0D13253D,28,2,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,windshield,windshield,structure,destroyed,severe_visible_damage,763.12,466.24,923.51,605.08,160.39,138.84,22268.55,0,manual,
SCVAT_2479A932F10869A3,28,3,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,engine_bay,engine_bay,structure,intact,no_visible_damage,751.16,529.68,1044.39,746.91,293.23,217.23,63698.35,0,manual,
SCVAT_6E3512159548D97D,28,4,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,521.00,313.32,835.38,483.24,314.38,169.92,53419.45,0,manual,
SCVAT_CB537285618BB7DF,28,5,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,442.20,521.00,537.41,630.99,95.21,109.99,10472.15,0,manual,
SCVAT_9114814FADFE05BF,28,6,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,768.07,699.12,882.17,822.25,114.10,123.13,14049.13,0,manual,
SCVAT_8CD65F496832FF77,28,7,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,door,door,structure,intact,no_visible_damage,536.59,486.52,626.89,644.95,90.30,158.43,14306.23,0,manual,
SCVAT_2FD11C248C6A5046,28,8,29_weapon_severe_rubble.png,d725a51ca456822bed99d097bd3b95bee5192840d279c9a81c82887c6ba7f0aa,door,door,structure,degraded,possible_damage,629.35,523.46,721.28,700.76,91.93,177.30,16299.19,0,manual,
SCVAT_59D3AC155D4B98A3,29,1,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,door,door,structure,degraded,possible_damage,783.15,557.48,880.66,700.00,97.51,142.52,13897.13,0,manual,
SCVAT_9E17D408EDA070BC,29,2,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,door,door,structure,degraded,possible_damage,696.60,590.37,779.69,733.47,83.09,143.10,11890.18,0,manual,
SCVAT_65C40B4A67AA6150,29,3,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,wheel_tire,wheel_tire,mobility,degraded,possible_damage,545.36,725.97,641.21,818.86,95.85,92.89,8903.51,0,manual,
SCVAT_F5DCD1BC886B8A32,29,4,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,864.45,605.95,953.94,695.39,89.49,89.44,8003.99,0,manual,
SCVAT_083B36ABD76BB2C5,29,5,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,windshield,windshield,structure,destroyed,severe_visible_damage,543.11,509.01,685.06,650.38,141.95,141.37,20067.47,0,manual,
SCVAT_006C441CC662C570,29,6,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,engine_bay,engine_bay,structure,intact,no_visible_damage,420.79,561.52,678.71,752.51,257.92,190.99,49260.14,0,manual,
SCVAT_F4A6D2BC4C6DFDC0,29,7,30_weapon_severe_field.png,0557d455d36d49b181b0b2d39e60da21cf2629c44c4b76c494963ba1ad7948da,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,670.06,323.22,801.61,542.48,131.55,219.26,28843.65,0,manual,
SCVAT_C47DC6E6863CFA4F,30,1,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,600.59,331.71,869.01,463.03,268.42,131.32,35248.91,0,manual,
SCVAT_838C068A811B2963,30,2,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,windshield,windshield,structure,intact,no_visible_damage,612.82,434.70,735.12,554.43,122.30,119.73,14642.98,0,manual,
