annotation_id,cvat_image_id,cvat_box_index,source_image,source_image_sha256,component_class_source,component_class,component_group,damage_state_source,damage_level,box_x1,box_y1,box_x2,box_y2,box_width,box_height,box_area,occluded,annotation_source,split
SCVAT_ACC61C2D3599B257,10,3,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,windshield,windshield,structure,intact,no_visible_damage,420.39,324.27,938.40,463.77,518.01,139.50,72262.40,0,manual,
SCVAT_0CB75AB10EDCFC2D,10,4,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,engine_bay,engine_bay,structure,intact,no_visible_damage,50.61,477.12,937.07,704.06,886.46,226.94,201173.23,0,manual,
SCVAT_10AE514A33025A86,10,5,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,589.99,152.74,1050.54,316.26,460.55,163.52,75309.14,0,manual,
SCVAT_53D2C101C2536014,10,6,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,567.56,631.30,858.64,973.71,291.08,342.41,99668.70,0,manual,
SCVAT_691D4DEB287D9238,10,7,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1216.57,582.91,1375.90,813.38,159.33,230.47,36720.79,0,manual,
SCVAT_5A5274913886F1D0,10,8,exec-516d3535-eb1a-46d6-904b-388f8b60a3a9.png,6b39e9f210d4f1d18220245d184713582f766fb19bec202520108d11557bceae,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,65.23,648.53,340.23,898.16,275.00,249.63,68648.25,0,manual,
SCVAT_1944C1B6FDBABB27,11,1,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,wheel_tire,wheel_tire,mobility,degraded,possible_damage,446.55,586.90,730.52,871.73,283.97,284.83,80883.18,0,manual,
SCVAT_EF8374CC46A89C7C,11,2,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,wheel_tire,wheel_tire,mobility,degraded,possible_damage,1192.42,538.63,1386.80,748.06,194.38,209.43,40709.00,0,manual,
SCVAT_10E6CBCCE2B07F86,11,3,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,wheel_tire,wheel_tire,mobility,degraded,possible_damage,130.04,604.49,366.40,783.50,236.36,179.01,42310.80,0,manual,
SCVAT_939B3C840ECA4A42,11,4,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,windshield,windshield,structure,intact,no_visible_damage,437.47,316.67,839.55,435.50,402.08,118.83,47779.17,0,manual,
SCVAT_FAEE702B54CB10BA,11,5,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,engine_bay,engine_bay,structure,intact,no_visible_damage,116.15,436.66,825.70,654.72,709.55,218.06,154724.47,0,manual,
SCVAT_253536B786AE6BBE,11,6,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,637.15,143.60,1096.80,296.82,459.65,153.22,70427.57,0,manual,
SCVAT_916F207C36A10857,11,7,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,door,door,structure,degraded,possible_damage,867.12,334.08,1066.20,683.98,199.08,349.90,69658.09,0,manual,
SCVAT_EAEDE1FBB9766677,11,8,exec-54237c45-196d-4f8d-8c01-c9b955a3352c.png,e6cbc9e9bda4c00d7856be89bb5b2850bce688dca9cf94abae4065159059bb2d,door,door,structure,intact,no_visible_damage,1082.58,337.10,1254.94,661.14,172.36,324.04,55851.53,0,manual,
SCVAT_0BB12740F0C8E8AB,12,1,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,door,door,structure,destroyed,severe_visible_damage,954.56,273.75,1182.16,705.59,227.60,431.84,98286.78,0,manual,
SCVAT_8CF8571A259199FE,12,2,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,door,door,structure,destroyed,severe_visible_damage,1137.37,255.73,1298.30,601.47,160.93,345.74,55639.94,0,manual,
SCVAT_E0D055F0D01C63B0,12,3,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,windshield,windshield,structure,destroyed,severe_visible_damage,480.59,248.38,932.53,413.91,451.94,165.53,74809.63,0,manual,
SCVAT_EA3F8A97659E3F18,12,4,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,engine_bay,engine_bay,structure,intact,no_visible_damage,72.77,389.22,912.51,724.28,839.74,335.06,281363.28,0,manual,
SCVAT_53260B755CD10EFA,12,5,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,513.97,579.44,816.39,925.19,302.42,345.75,104561.71,0,manual,
SCVAT_54F880045B6CFF12,12,6,exec-5832f4af-dd13-41aa-a551-4d4dae5bd329.png,aae2a860cd5ce46803b6b2a32869815c0addfb739fff1aff697e3fc497623447,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1228.81,462.00,1411.77,714.94,182.96,252.94,46277.90,0,manual,
SCVAT_BEFF98EE29872113,13,1,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,422.93,654.93,738.36,895.82,315.43,240.89,75983.93,0,manual,
SCVAT_2DAD1EC52FE32608,13,2,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,wheel_tire,wheel_tire,mobility,unknown,unobservable,161.47,724.20,295.87,792.43,134.40,68.23,9170.11,0,manual,
SCVAT_C1440AF8C9EFE59F,13,3,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1194.67,575.17,1376.44,789.76,181.77,214.59,39006.02,0,manual,
SCVAT_D2DDD37357CDF794,13,4,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,windshield,windshield,structure,intact,no_visible_damage,627.43,356.88,863.37,480.33,235.94,123.45,29126.79,0,manual,
SCVAT_C1CA30C726908E66,13,5,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,103.63,199.39,851.83,701.85,748.20,502.46,375940.57,0,manual,
SCVAT_C5B5DC26D6A4BC9D,13,6,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,729.00,98.44,1107.96,347.07,378.96,248.63,94220.82,0,manual,
SCVAT_A40F4900D5F328F3,13,7,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,door,door,structure,intact,no_visible_damage,884.93,370.83,1101.69,707.51,216.76,336.68,72978.76,0,manual,
SCVAT_690B5B0498049A3B,13,8,exec-597297fc-4c95-44be-a5f6-45cfadb18626.png,b34a49c027e676ab57e7dbba753b4ea2ded007d09d4da69cd74bbdc9c6690985,door,door,structure,intact,no_visible_damage,1078.97,382.71,1258.48,691.12,179.51,308.41,55362.68,0,manual,
SCVAT_88F55F3AFC88900F,14,1,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,door,door,structure,intact,no_visible_damage,974.64,334.81,1142.66,693.79,168.02,358.98,60315.82,0,manual,
SCVAT_3C5FDDFCC5E286C1,14,2,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,door,door,structure,intact,no_visible_damage,1148.14,346.73,1309.68,674.34,161.54,327.61,52922.12,0,manual,
SCVAT_838D29C90D7F28C2,14,3,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1242.38,560.62,1411.39,789.02,169.01,228.40,38601.88,0,manual,
SCVAT_CAA43463B29A265F,14,4,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,551.84,577.12,845.01,909.17,293.17,332.05,97347.10,0,manual,
SCVAT_881CA0739857DA04,14,5,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,142.51,639.44,408.75,833.89,266.24,194.45,51770.37,0,manual,
SCVAT_D2130C2E554B3C3C,14,6,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,windshield,windshield,structure,intact,no_visible_damage,496.11,321.73,937.07,437.60,440.96,115.87,51094.04,0,manual,
SCVAT_1ADD28775735D10C,14,7,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,engine_bay,engine_bay,structure,intact,no_visible_damage,126.13,453.56,933.75,667.00,807.62,213.44,172378.41,0,manual,
SCVAT_F1B7FEA3A7B672EE,14,8,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,434.76,297.80,514.90,459.91,80.14,162.11,12991.50,0,manual,
SCVAT_50AFFE5CF8A88411,14,9,exec-648b95f6-2e68-4b27-a8df-18094e847e9d.png,e65a8216743301a100851c0e65446ddd0ada9b0a577fbd61fef5b0cbba01eada,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,630.31,135.13,1000.67,296.65,370.36,161.52,59820.55,0,manual,
SCVAT_274988B9C478D33F,15,1,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,engine_bay,engine_bay,structure,degraded,possible_damage,51.71,463.99,880.02,691.84,828.31,227.85,188730.43,0,manual,
SCVAT_C4C3D8CC43F7851F,15,2,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,windshield,windshield,structure,intact,no_visible_damage,406.44,329.06,887.17,458.62,480.73,129.56,62283.38,0,manual,
SCVAT_6A9FFF12605ECE3E,15,3,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,502.13,619.30,795.80,951.85,293.67,332.55,97659.96,0,manual,
SCVAT_A5DDC08F39F13BEC,15,4,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,62.38,655.20,334.61,875.60,272.23,220.40,59999.49,0,manual,
SCVAT_8640B72AB3AC6131,15,5,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1204.63,579.91,1401.07,831.20,196.44,251.29,49363.41,0,manual,
SCVAT_1D722BBEF502D762,15,6,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,357.44,289.73,420.76,473.34,63.32,183.61,11626.19,0,manual,
SCVAT_8C43D1968C823527,15,7,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,552.89,128.32,1075.51,307.20,522.62,178.88,93486.27,0,manual,
SCVAT_ED048044364E976E,15,8,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,door,door,structure,intact,no_visible_damage,921.38,344.57,1110.60,717.23,189.22,372.66,70514.73,0,manual,
SCVAT_46E13CA13F927A92,15,9,exec-67a994cf-f5ea-47c6-b7c3-ac74c0679002.png,ab19dc7d3806ef1ad4058c97435f310c43aee30d315330d6a7af4484cd28e846,door,door,structure,intact,no_visible_damage,1100.22,352.07,1279.62,697.04,179.40,344.97,61887.62,0,manual,
SCVAT_F808967F83A8D2F1,16,1,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,windshield,windshield,structure,intact,no_visible_damage,647.08,341.94,1046.49,464.35,399.41,122.41,48891.78,0,manual,
SCVAT_D7A65B96D125DF74,16,2,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,engine_bay,engine_bay,structure,degraded,possible_damage,695.33,479.54,1449.48,679.69,754.15,200.15,150943.12,0,manual,
SCVAT_2D177BE49CB7D322,16,3,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,463.90,118.50,962.50,326.74,498.60,208.24,103828.46,0,manual,
SCVAT_EABA302FC5180DFE,16,4,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,216.40,263.30,258.40,393.76,42.00,130.46,5479.32,0,manual,
SCVAT_02AA97C1EF5A9AD6,16,5,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,door,door,structure,intact,no_visible_damage,456.76,359.81,594.36,693.10,137.60,333.29,45860.70,0,manual,
SCVAT_BDA5CFB7AF85A309,16,6,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,door,door,structure,intact,no_visible_damage,275.37,366.87,427.27,669.87,151.90,303.00,46025.70,0,manual,
SCVAT_1D230CF239D18123,16,7,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,165.46,584.09,329.87,805.68,164.41,221.59,36431.61,0,manual,
SCVAT_6C60EB5A28C5E0C1,16,8,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,735.54,617.95,1015.22,930.78,279.68,312.83,87492.29,0,manual,
SCVAT_10A24B10A3EA80CA,16,9,exec-7a769a2d-162b-4b3e-8684-c6a4e4781d3d.png,b458b00f673ced1dbb505ac738b2ccde4901d6750133f8f395c46d14669b96b1,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1125.13,656.37,1374.42,856.62,249.29,200.25,49920.32,0,manual,
SCVAT_A8C08480D2F77328,17,1,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,465.69,610.00,749.84,916.48,284.15,306.48,87086.29,0,manual,
SCVAT_E6771538229B1243,17,2,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,157.42,635.02,400.46,823.56,243.04,188.54,45822.76,0,manual,
SCVAT_463EB5213CC8FE99,17,3,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1189.98,579.19,1354.84,794.78,164.86,215.59,35542.17,0,manual,
SCVAT_7B4B93B45168E193,17,4,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,windshield,windshield,structure,intact,no_visible_damage,463.12,346.24,889.62,470.39,426.50,124.15,52949.97,0,manual,
SCVAT_F68E8D875CDC9009,17,5,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,590.60,186.05,1095.20,340.90,504.60,154.85,78137.31,0,manual,
SCVAT_0369B80BF21EBE9F,17,6,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,engine_bay,engine_bay,structure,intact,no_visible_damage,150.08,467.05,850.24,661.95,700.16,194.90,136461.18,0,manual,
SCVAT_7E7F234C41F1A321,17,7,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,door,door,structure,intact,no_visible_damage,897.24,373.89,1104.51,709.14,207.27,335.25,69487.27,0,manual,
SCVAT_4AEE45757A613801,17,8,exec-7e536cca-c9ec-481d-96e9-b46ffe127aa3.png,125ba5f40dbf87a4c3ab761243a6214ebb5581737b7eae81523209c14d8644e9,door,door,structure,intact,no_visible_damage,1096.32,384.20,1251.02,685.88,154.70,301.68,46669.90,0,manual,
SCVAT_7A82580F236900D4,18,1,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,door,door,structure,intact,no_visible_damage,934.04,407.50,1091.32,753.53,157.28,346.03,54423.60,0,manual,
SCVAT_03E637214CFB5F11,18,2,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,door,door,structure,intact,no_visible_damage,1088.30,406.64,1239.12,721.64,150.82,315.00,47508.30,0,manual,
SCVAT_34E0E841669B4666,18,3,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,537.50,655.62,802.75,951.28,265.25,295.66,78423.81,0,manual,
SCVAT_9148ABA69BAE97BA,18,4,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,wheel_tire,wheel_tire,mobility,unknown,unobservable,221.40,792.73,437.29,856.55,215.89,63.82,13778.10,0,manual,
SCVAT_CBD7C24A9A3320FA,18,5,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1183.38,600.27,1332.02,802.50,148.64,202.23,30059.47,0,manual,
SCVAT_C0FCCEAD5BC72BE4,18,6,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,178.51,421.55,898.70,739.65,720.19,318.10,229092.44,0,manual,
SCVAT_051A59F735291E1F,18,7,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,windshield,windshield,structure,intact,no_visible_damage,554.61,397.35,908.65,511.03,354.04,113.68,40247.27,0,manual,
SCVAT_6947AF81F0C1394B,18,8,exec-8a201254-3ae8-48ab-a77c-bdcae250f6b4.png,86802abb2b512d6a5c2ff856de8308818872d29624d52c780c00c1869e42d2f5,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,580.08,148.56,1114.06,374.40,533.98,225.84,120594.04,0,manual,
SCVAT_566D26FB83284CD6,19,1,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,606.51,159.74,1097.96,340.24,491.45,180.50,88706.73,0,manual,
SCVAT_6318FE68EEEC2D0A,19,2,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,windshield,windshield,structure,destroyed,severe_visible_damage,467.72,356.12,911.65,476.93,443.93,120.81,53631.18,0,manual,
SCVAT_39B42D79EAA7CAF9,19,3,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,engine_bay,engine_bay,structure,intact,no_visible_damage,127.32,475.60,898.97,708.54,771.65,232.94,179748.15,0,manual,
SCVAT_5EF834F473318226,19,4,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,542.48,637.12,810.86,950.83,268.38,313.71,84193.49,0,manual,
SCVAT_D1083E16496C8382,19,5,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,132.72,643.13,373.01,848.71,240.29,205.58,49398.82,0,manual,
SCVAT_EA3700DF43AC230C,19,6,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1182.80,583.40,1346.98,805.75,164.18,222.35,36505.42,0,manual,
SCVAT_5428C93880BF34B5,19,7,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,door,door,structure,intact,no_visible_damage,937.61,376.91,1096.19,705.27,158.58,328.36,52071.33,0,manual,
SCVAT_CA1B4F3BB331B2A5,19,8,exec-9570f9f9-aa99-43b1-a0f2-daf38916087f.png,a1c13601c6129b25bf54ac808f5fde5577c9b95f1ba2ca7d437e6d97e0065218,door,door,structure,intact,no_visible_damage,1106.96,386.78,1244.86,680.27,137.90,293.49,40472.27,0,manual,
SCVAT_67FD10A0853C62A0,20,1,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,door,door,structure,intact,no_visible_damage,925.00,416.30,1095.52,759.82,170.52,343.52,58577.03,0,manual,
SCVAT_8707D128A95592A6,20,2,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,door,door,structure,intact,no_visible_damage,1082.05,424.30,1230.13,740.87,148.08,316.57,46877.69,0,manual,
SCVAT_471EFD055F13B2E0,20,3,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,windshield,windshield,structure,intact,no_visible_damage,469.43,406.04,893.88,517.20,424.45,111.16,47181.86,0,manual,
SCVAT_634B03085196A869,20,4,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,engine_bay,engine_bay,structure,intact,no_visible_damage,145.03,525.30,880.60,711.11,735.57,185.81,136676.26,0,manual,
SCVAT_75D4CD5D4ACF2DC9,20,5,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,532.69,665.48,790.61,941.23,257.92,275.75,71121.44,0,manual,
SCVAT_8327A12FE21C87D6,20,6,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,176.24,722.65,417.37,883.54,241.13,160.89,38795.41,0,manual,
SCVAT_EE9FC0EDB5B7792E,20,7,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1178.10,617.44,1346.81,829.72,168.71,212.28,35813.76,0,manual,
SCVAT_2E7AEDE82674069D,20,8,exec-9aa52de3-07f4-4778-b38b-36c23aa321e8.png,ee0a69627f3bcd1106f97f4db831dc7b229683801dd5570fb9d4ba75b1115b12,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,672.15,169.63,1103.07,382.00,430.92,212.37,91514.48,0,manual,
SCVAT_CF1581A4E96BB2C0,21,1,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,577.94,112.70,1116.58,322.57,538.64,209.87,113044.38,0,manual,
